uuid,timestamp,event,amount_loan,risk_level,assessment
4521,2022-12-15 13:33:54,Check application data,35841,,
4521,2022-12-15 15:33:54,Normal Check,,0,
4521,2022-12-15 17:33:54,Overall Assessment,,,
4521,2022-12-15 19:33:54,Inform Customer,,,
4522,2022-12-15 10:34:11,Customer applies for loan,,,
4522,2022-12-15 12:34:11,Check application data,27636,,
4522,2022-12-15 14:34:11,Normal Check,,1,
4522,2022-12-15 16:34:11,Overall Assessment,,,
4522,2022-12-15 18:34:11,Inform Customer,,,
4523,2022-12-06 08:25:09,Customer applies for loan,,,
4523,2022-12-06 10:25:09,Check application data,70251,,
4523,2022-12-06 12:25:09,Extensive Check,,4,
4523,2022-12-06 14:25:09,Overall Assessment,,,
4523,2022-12-06 16:25:09,Inform Customer,,,
4524,2022-12-15 16:41:00,Customer applies for loan,,,
4524,2022-12-15 18:41:00,Check application data,20884,,
4524,2022-12-15 20:41:00,Normal Check,,0,
4524,2022-12-15 22:41:00,Overall Assessment,,,
4524,2022-12-16 00:41:00,Inform Customer,,,
4525,2022-12-14 14:39:27,Customer applies for loan,,,
4525,2022-12-14 16:39:27,Check application data,30138,,
4525,2022-12-14 18:39:27,Normal Check,,1,
4525,2022-12-14 20:39:27,Overall Assessment,,,
4525,2022-12-14 22:39:27,Inform Customer,,,
4526,2022-12-03 15:29:44,Customer applies for loan,,,
4526,2022-12-03 17:29:44,Check application data,61187,,
4526,2022-12-03 19:29:44,Extensive Check,,3,
4526,2022-12-03 21:29:44,Overall Assessment,,,
4526,2022-12-03 23:29:44,Inform Customer,,,
4527,2022-12-03 17:40:55,Customer applies for loan,,,
4527,2022-12-03 19:40:55,Check application data,19415,,
4527,2022-12-03 21:40:55,Normal Check,,4,
4527,2022-12-03 23:40:55,Overall Assessment,,,
4527,2022-12-04 01:40:55,Inform Customer,,,
4528,2022-11-29 08:35:09,Customer applies for loan,,,
4528,2022-11-29 10:35:09,Check application data,89682,,
4528,2022-11-29 12:35:09,Extensive Check,,4,
4528,2022-11-29 14:35:09,Overall Assessment,,,
4528,2022-11-29 16:35:09,Inform Customer,,,
4529,2022-12-05 14:19:57,Customer applies for loan,,,
4529,2022-12-05 16:19:57,Check application data,82931,,
4529,2022-12-05 18:19:57,Extensive Check,,1,
4529,2022-12-05 20:19:57,Overall Assessment,,,
4529,2022-12-05 22:19:57,Inform Customer,,,
4530,2022-11-27 13:33:46,Customer applies for loan,,,
4530,2022-11-27 15:33:46,Check application data,79075,,
4530,2022-11-27 17:33:46,Extensive Check,,3,
4530,2022-11-27 19:33:46,Overall Assessment,,,
4530,2022-11-27 21:33:46,Inform Customer,,,
4531,2022-11-27 18:04:02,Customer applies for loan,,,
4531,2022-11-27 20:04:02,Check application data,97788,,
4531,2022-11-27 22:04:02,Extensive Check,,1,
4531,2022-11-28 00:04:02,Overall Assessment,,,
4531,2022-11-28 02:04:02,Inform Customer,,,
4532,2022-12-11 15:08:19,Customer applies for loan,,,
4532,2022-12-11 17:08:19,Check application data,75255,,
4532,2022-12-11 19:08:19,Extensive Check,,0,
4532,2022-12-11 21:08:19,Overall Assessment,,,
4532,2022-12-11 23:08:19,Inform Customer,,,
4533,2022-12-04 10:09:04,Customer applies for loan,,,
4533,2022-12-04 12:09:04,Check application data,24171,,
4533,2022-12-04 14:09:04,Normal Check,,1,
4533,2022-12-04 16:09:04,Overall Assessment,,,
4533,2022-12-04 18:09:04,Inform Customer,,,
4534,2022-12-08 08:28:47,Customer applies for loan,,,
4534,2022-12-08 10:28:47,Check application data,60546,,
4534,2022-12-08 12:28:47,Extensive Check,,0,
4534,2022-12-08 14:28:47,Overall Assessment,,,
4534,2022-12-08 16:28:47,Inform Customer,,,
4535,2022-12-06 08:14:06,Customer applies for loan,,,
4535,2022-12-06 10:14:06,Check application data,34143,,
4535,2022-12-06 12:14:06,Normal Check,,0,
4535,2022-12-06 14:14:06,Overall Assessment,,,
4535,2022-12-06 16:14:06,Inform Customer,,,
4536,2022-11-28 15:13:38,Customer applies for loan,,,
4536,2022-11-28 17:13:38,Check application data,50875,,
4536,2022-11-28 19:13:38,Extensive Check,,1,
4536,2022-11-28 21:13:38,Overall Assessment,,,
4536,2022-11-28 23:13:38,Inform Customer,,,
4537,2022-12-04 08:08:43,Customer applies for loan,,,
4537,2022-12-04 10:08:43,Check application data,98311,,
4537,2022-12-04 12:08:43,Extensive Check,,4,
4537,2022-12-04 14:08:43,Overall Assessment,,,
4537,2022-12-04 16:08:43,Inform Customer,,,
4538,2022-12-02 10:05:27,Customer applies for loan,,,
4538,2022-12-02 12:05:27,Check application data,67310,,
4538,2022-12-02 14:05:27,Extensive Check,,0,
4538,2022-12-02 16:05:27,Overall Assessment,,,
4538,2022-12-02 18:05:27,Inform Customer,,,
4539,2022-12-13 17:18:33,Customer applies for loan,,,
4539,2022-12-13 19:18:33,Check application data,51484,,
4539,2022-12-13 21:18:33,Extensive Check,,0,
4539,2022-12-13 23:18:33,Overall Assessment,,,
4539,2022-12-14 01:18:33,Inform Customer,,,
4540,2022-12-05 10:03:40,Customer applies for loan,,,
4540,2022-12-05 12:03:40,Check application data,23585,,
4540,2022-12-05 14:03:40,Normal Check,,1,
4540,2022-12-05 16:03:40,Overall Assessment,,,
4540,2022-12-05 18:03:40,Inform Customer,,,
4541,2022-12-03 18:20:11,Customer applies for loan,,,
4541,2022-12-03 20:20:11,Check application data,72187,,
4541,2022-12-03 22:20:11,Extensive Check,,4,
4541,2022-12-04 00:20:11,Overall Assessment,,,
4541,2022-12-04 02:20:11,Inform Customer,,,
4542,2022-12-11 11:03:34,Customer applies for loan,,,
4542,2022-12-11 13:03:34,Check application data,65231,,
4542,2022-12-11 15:03:34,Extensive Check,,0,
4542,2022-12-11 17:03:34,Overall Assessment,,,
4542,2022-12-11 19:03:34,Inform Customer,,,
4543,2022-11-27 10:56:54,Customer applies for loan,,,
4543,2022-11-27 12:56:54,Check application data,32255,,
4543,2022-11-27 14:56:54,Normal Check,,0,
4543,2022-11-27 16:56:54,Overall Assessment,,,
4543,2022-11-27 18:56:54,Inform Customer,,,
4544,2022-12-05 11:32:25,Customer applies for loan,,,
4544,2022-12-05 13:32:25,Check application data,30565,,
4544,2022-12-05 15:32:25,Normal Check,,1,
4544,2022-12-05 17:32:25,Overall Assessment,,,
4544,2022-12-05 19:32:25,Inform Customer,,,
4545,2022-12-02 15:30:18,Customer applies for loan,,,
4545,2022-12-02 17:30:18,Check application data,87836,,
4545,2022-12-02 19:30:18,Extensive Check,,4,
4545,2022-12-02 21:30:18,Overall Assessment,,,
4545,2022-12-02 23:30:18,Inform Customer,,,
4546,2022-12-15 13:06:06,Customer applies for loan,,,
4546,2022-12-15 15:06:06,Check application data,75821,,
4546,2022-12-15 17:06:06,Extensive Check,,0,
4546,2022-12-15 19:06:06,Overall Assessment,,,
4546,2022-12-15 21:06:06,Inform Customer,,,
4547,2022-11-29 09:01:36,Customer applies for loan,,,
4547,2022-11-29 11:01:36,Check application data,94831,,
4547,2022-11-29 13:01:36,Extensive Check,,3,
4547,2022-11-29 15:01:36,Overall Assessment,,,
4547,2022-11-29 17:01:36,Inform Customer,,,
4548,2022-11-30 08:32:10,Customer applies for loan,,,
4548,2022-11-30 10:32:10,Check application data,58955,,
4548,2022-11-30 12:32:10,Extensive Check,,0,
4548,2022-11-30 14:32:10,Overall Assessment,,,
4548,2022-11-30 16:32:10,Inform Customer,,,
4549,2022-12-15 10:32:48,Customer applies for loan,,,
4549,2022-12-15 12:32:48,Check application data,60687,,
4549,2022-12-15 14:32:48,Extensive Check,,0,
4549,2022-12-15 16:32:48,Overall Assessment,,,
4549,2022-12-15 18:32:48,Inform Customer,,,
4550,2022-12-05 11:23:54,Customer applies for loan,,,
4550,2022-12-05 13:23:54,Check application data,80106,,
4550,2022-12-05 15:23:54,Extensive Check,,3,
4550,2022-12-05 17:23:54,Overall Assessment,,,
4550,2022-12-05 19:23:54,Inform Customer,,,
4551,2022-12-09 15:45:12,Customer applies for loan,,,
4551,2022-12-09 17:45:12,Check application data,61409,,
4551,2022-12-09 19:45:12,Extensive Check,,1,
4551,2022-12-09 21:45:12,Overall Assessment,,,
4551,2022-12-09 23:45:12,Inform Customer,,,
4552,2022-11-29 18:31:42,Customer applies for loan,,,
4552,2022-11-29 20:31:42,Check application data,92097,,
4552,2022-11-29 22:31:42,Extensive Check,,2,
4552,2022-11-30 00:31:42,Overall Assessment,,,
4552,2022-11-30 02:31:42,Inform Customer,,,
4553,2022-12-15 12:29:51,Customer applies for loan,,,
4553,2022-12-15 14:29:51,Check application data,51302,,
4553,2022-12-15 16:29:51,Extensive Check,,4,
4553,2022-12-15 18:29:51,Overall Assessment,,,
4553,2022-12-15 20:29:51,Inform Customer,,,
4554,2022-11-30 14:35:20,Customer applies for loan,,,
4554,2022-11-30 16:35:20,Check application data,12495,,
4554,2022-11-30 18:35:20,Normal Check,,4,
4554,2022-11-30 20:35:20,Overall Assessment,,,
4554,2022-11-30 22:35:20,Inform Customer,,,
4555,2022-12-06 14:47:07,Customer applies for loan,,,
4555,2022-12-06 16:47:07,Check application data,88051,,
4555,2022-12-06 18:47:07,Extensive Check,,3,
4555,2022-12-06 20:47:07,Overall Assessment,,,
4555,2022-12-06 22:47:07,Inform Customer,,,
4556,2022-12-03 08:25:08,Customer applies for loan,,,
4556,2022-12-03 10:25:08,Check application data,22226,,
4556,2022-12-03 12:25:08,Normal Check,,4,
4556,2022-12-03 14:25:08,Overall Assessment,,,
4556,2022-12-03 16:25:08,Inform Customer,,,
4557,2022-12-06 17:16:58,Customer applies for loan,,,
4557,2022-12-06 19:16:58,Check application data,78171,,
4557,2022-12-06 21:16:58,Extensive Check,,2,
4557,2022-12-06 23:16:58,Overall Assessment,,,
4557,2022-12-07 01:16:58,Inform Customer,,,
4558,2022-12-10 13:10:15,Customer applies for loan,,,
4558,2022-12-10 15:10:15,Check application data,42824,,
4558,2022-12-10 17:10:15,Normal Check,,0,
4558,2022-12-10 19:10:15,Overall Assessment,,,
4558,2022-12-10 21:10:15,Inform Customer,,,
4559,2022-12-08 17:36:12,Customer applies for loan,,,
4559,2022-12-08 19:36:12,Check application data,71044,,
4559,2022-12-08 21:36:12,Extensive Check,,0,
4559,2022-12-08 23:36:12,Overall Assessment,,,
4559,2022-12-09 01:36:12,Inform Customer,,,
4560,2022-12-09 12:14:43,Customer applies for loan,,,
4560,2022-12-09 14:14:43,Check application data,59075,,
4560,2022-12-09 16:14:43,Extensive Check,,3,
4560,2022-12-09 18:14:43,Overall Assessment,,,
4560,2022-12-09 20:14:43,Inform Customer,,,
4561,2022-12-10 17:59:08,Customer applies for loan,,,
4561,2022-12-10 19:59:08,Check application data,21801,,
4561,2022-12-10 21:59:08,Normal Check,,2,
4561,2022-12-10 23:59:08,Overall Assessment,,,
4561,2022-12-11 01:59:08,Inform Customer,,,
4562,2022-11-26 13:24:00,Customer applies for loan,,,
4562,2022-11-26 15:24:00,Check application data,55404,,
4562,2022-11-26 17:24:00,Extensive Check,,2,
4562,2022-11-26 19:24:00,Overall Assessment,,,
4562,2022-11-26 21:24:00,Inform Customer,,,
4563,2022-12-08 18:36:50,Customer applies for loan,,,
4563,2022-12-08 20:36:50,Check application data,25333,,
4563,2022-12-08 22:36:50,Normal Check,,4,
4563,2022-12-09 00:36:50,Overall Assessment,,,
4563,2022-12-09 02:36:50,Inform Customer,,,
4564,2022-12-14 18:44:09,Customer applies for loan,,,
4564,2022-12-14 20:44:09,Check application data,24918,,
4564,2022-12-14 22:44:09,Normal Check,,2,
4564,2022-12-15 00:44:09,Overall Assessment,,,
4564,2022-12-15 02:44:09,Inform Customer,,,
4565,2022-11-29 18:26:28,Customer applies for loan,,,
4565,2022-11-29 20:26:28,Check application data,30473,,
4565,2022-11-29 22:26:28,Normal Check,,4,
4565,2022-11-30 00:26:28,Overall Assessment,,,
4565,2022-11-30 02:26:28,Inform Customer,,,
4566,2022-11-28 10:56:46,Customer applies for loan,,,
4566,2022-11-28 12:56:46,Check application data,31815,,
4566,2022-11-28 14:56:46,Normal Check,,2,
4566,2022-11-28 16:56:46,Overall Assessment,,,
4566,2022-11-28 18:56:46,Inform Customer,,,
4567,2022-12-08 16:07:47,Customer applies for loan,,,
4567,2022-12-08 18:07:47,Check application data,16477,,
4567,2022-12-08 20:07:47,Normal Check,,0,
4567,2022-12-08 22:07:47,Overall Assessment,,,
4567,2022-12-09 00:07:47,Inform Customer,,,
4568,2022-11-27 14:40:36,Customer applies for loan,,,
4568,2022-11-27 16:40:36,Check application data,30499,,
4568,2022-11-27 18:40:36,Normal Check,,0,
4568,2022-11-27 20:40:36,Overall Assessment,,,
4568,2022-11-27 22:40:36,Inform Customer,,,
4569,2022-12-03 08:29:34,Customer applies for loan,,,
4569,2022-12-03 10:29:34,Check application data,76079,,
4569,2022-12-03 12:29:34,Extensive Check,,2,
4569,2022-12-03 14:29:34,Overall Assessment,,,
4569,2022-12-03 16:29:34,Inform Customer,,,
4570,2022-11-26 13:25:47,Customer applies for loan,,,
4570,2022-11-26 15:25:47,Check application data,93216,,
4570,2022-11-26 17:25:47,Extensive Check,,4,
4570,2022-11-26 19:25:47,Overall Assessment,,,
4570,2022-11-26 21:25:47,Inform Customer,,,
4571,2022-12-04 18:47:46,Customer applies for loan,,,
4571,2022-12-04 20:47:46,Check application data,36082,,
4571,2022-12-04 22:47:46,Normal Check,,1,
4571,2022-12-05 00:47:46,Overall Assessment,,,
4571,2022-12-05 02:47:46,Inform Customer,,,
4572,2022-12-15 18:24:00,Customer applies for loan,,,
4572,2022-12-15 20:24:00,Check application data,94044,,
4572,2022-12-15 22:24:00,Extensive Check,,0,
4572,2022-12-16 00:24:00,Overall Assessment,,,
4572,2022-12-16 02:24:00,Inform Customer,,,
4573,2022-12-05 16:56:15,Customer applies for loan,,,
4573,2022-12-05 18:56:15,Check application data,61342,,
4573,2022-12-05 20:56:15,Extensive Check,,2,
4573,2022-12-05 22:56:15,Overall Assessment,,,
4573,2022-12-06 00:56:15,Inform Customer,,,
4574,2022-12-13 09:24:51,Customer applies for loan,,,
4574,2022-12-13 11:24:51,Check application data,51538,,
4574,2022-12-13 13:24:51,Extensive Check,,3,
4574,2022-12-13 15:24:51,Overall Assessment,,,
4574,2022-12-13 17:24:51,Inform Customer,,,
4575,2022-12-14 09:29:25,Customer applies for loan,,,
4575,2022-12-14 11:29:25,Check application data,77097,,
4575,2022-12-14 13:29:25,Extensive Check,,1,
4575,2022-12-14 15:29:25,Overall Assessment,,,
4575,2022-12-14 17:29:25,Inform Customer,,,
4576,2022-12-01 09:47:08,Customer applies for loan,,,
4576,2022-12-01 11:47:08,Check application data,42865,,
4576,2022-12-01 13:47:08,Normal Check,,0,
4576,2022-12-01 15:47:08,Overall Assessment,,,
4576,2022-12-01 17:47:08,Inform Customer,,,
4577,2022-11-27 15:22:07,Customer applies for loan,,,
4577,2022-11-27 17:22:07,Check application data,47842,,
4577,2022-11-27 19:22:07,Normal Check,,2,
4577,2022-11-27 21:22:07,Overall Assessment,,,
4577,2022-11-27 23:22:07,Inform Customer,,,
4578,2022-11-30 13:37:47,Customer applies for loan,,,
4578,2022-11-30 15:37:47,Check application data,30223,,
4578,2022-11-30 17:37:47,Normal Check,,1,
4578,2022-11-30 19:37:47,Overall Assessment,,,
4578,2022-11-30 21:37:47,Inform Customer,,,
4579,2022-11-26 10:50:02,Customer applies for loan,,,
4579,2022-11-26 12:50:02,Check application data,34265,,
4579,2022-11-26 14:50:02,Normal Check,,4,
4579,2022-11-26 16:50:02,Overall Assessment,,,
4579,2022-11-26 18:50:02,Inform Customer,,,
4580,2022-12-08 14:21:06,Customer applies for loan,,,
4580,2022-12-08 16:21:06,Check application data,56131,,
4580,2022-12-08 18:21:06,Extensive Check,,4,
4580,2022-12-08 20:21:06,Overall Assessment,,,
4580,2022-12-08 22:21:06,Inform Customer,,,
4581,2022-11-26 11:21:03,Customer applies for loan,,,
4581,2022-11-26 13:21:03,Check application data,69605,,
4581,2022-11-26 15:21:03,Extensive Check,,0,
4581,2022-11-26 17:21:03,Overall Assessment,,,
4581,2022-11-26 19:21:03,Inform Customer,,,
4582,2022-11-27 08:00:12,Customer applies for loan,,,
4582,2022-11-27 10:00:12,Check application data,98874,,
4582,2022-11-27 12:00:12,Extensive Check,,2,
4582,2022-11-27 14:00:12,Overall Assessment,,,
4582,2022-11-27 16:00:12,Inform Customer,,,
4583,2022-12-12 14:13:42,Customer applies for loan,,,
4583,2022-12-12 16:13:42,Check application data,74500,,
4583,2022-12-12 18:13:42,Extensive Check,,3,
4583,2022-12-12 20:13:42,Overall Assessment,,,
4583,2022-12-12 22:13:42,Inform Customer,,,
4584,2022-12-01 18:16:21,Customer applies for loan,,,
4584,2022-12-01 20:16:21,Check application data,89320,,
4584,2022-12-01 22:16:21,Extensive Check,,2,
4584,2022-12-02 00:16:21,Overall Assessment,,,
4584,2022-12-02 02:16:21,Inform Customer,,,
4585,2022-12-09 12:24:17,Customer applies for loan,,,
4585,2022-12-09 14:24:17,Check application data,52794,,
4585,2022-12-09 16:24:17,Extensive Check,,2,
4585,2022-12-09 18:24:17,Overall Assessment,,,
4585,2022-12-09 20:24:17,Inform Customer,,,
4586,2022-12-04 13:34:14,Customer applies for loan,,,
4586,2022-12-04 15:34:14,Check application data,72333,,
4586,2022-12-04 17:34:14,Extensive Check,,0,
4586,2022-12-04 19:34:14,Overall Assessment,,,
4586,2022-12-04 21:34:14,Inform Customer,,,
4587,2022-12-09 17:44:01,Customer applies for loan,,,
4587,2022-12-09 19:44:01,Check application data,83122,,
4587,2022-12-09 21:44:01,Extensive Check,,4,
4587,2022-12-09 23:44:01,Overall Assessment,,,
4587,2022-12-10 01:44:01,Inform Customer,,,
4588,2022-12-05 15:53:56,Customer applies for loan,,,
4588,2022-12-05 17:53:56,Check application data,59853,,
4588,2022-12-05 19:53:56,Extensive Check,,3,
4588,2022-12-05 21:53:56,Overall Assessment,,,
4588,2022-12-05 23:53:56,Inform Customer,,,
4589,2022-12-01 08:29:16,Customer applies for loan,,,
4589,2022-12-01 10:29:16,Check application data,74683,,
4589,2022-12-01 12:29:16,Extensive Check,,2,
4589,2022-12-01 14:29:16,Overall Assessment,,,
4589,2022-12-01 16:29:16,Inform Customer,,,
4590,2022-12-15 10:53:54,Customer applies for loan,,,
4590,2022-12-15 12:53:54,Check application data,81136,,
4590,2022-12-15 14:53:54,Extensive Check,,3,
4590,2022-12-15 16:53:54,Overall Assessment,,,
4590,2022-12-15 18:53:54,Inform Customer,,,
4591,2022-12-02 14:37:22,Customer applies for loan,,,
4591,2022-12-02 16:37:22,Check application data,58673,,
4591,2022-12-02 18:37:22,Extensive Check,,4,
4591,2022-12-02 20:37:22,Overall Assessment,,,
4591,2022-12-02 22:37:22,Inform Customer,,,
4592,2022-11-28 11:02:22,Customer applies for loan,,,
4592,2022-11-28 13:02:22,Check application data,57586,,
4592,2022-11-28 15:02:22,Extensive Check,,2,
4592,2022-11-28 17:02:22,Overall Assessment,,,
4592,2022-11-28 19:02:22,Inform Customer,,,
4593,2022-12-10 11:19:57,Customer applies for loan,,,
4593,2022-12-10 13:19:57,Check application data,94006,,
4593,2022-12-10 15:19:57,Extensive Check,,2,
4593,2022-12-10 17:19:57,Overall Assessment,,,
4593,2022-12-10 19:19:57,Inform Customer,,,
4594,2022-11-27 17:33:35,Customer applies for loan,,,
4594,2022-11-27 19:33:35,Check application data,94165,,
4594,2022-11-27 21:33:35,Extensive Check,,2,
4594,2022-11-27 23:33:35,Overall Assessment,,,
4594,2022-11-28 01:33:35,Inform Customer,,,
4595,2022-12-07 08:11:50,Customer applies for loan,,,
4595,2022-12-07 10:11:50,Check application data,76842,,
4595,2022-12-07 12:11:50,Extensive Check,,1,
4595,2022-12-07 14:11:50,Overall Assessment,,,
4595,2022-12-07 16:11:50,Inform Customer,,,
4596,2022-12-11 14:31:44,Customer applies for loan,,,
4596,2022-12-11 16:31:44,Check application data,16316,,
4596,2022-12-11 18:31:44,Normal Check,,3,
4596,2022-12-11 20:31:44,Overall Assessment,,,
4596,2022-12-11 22:31:44,Inform Customer,,,
4597,2022-11-28 15:27:34,Customer applies for loan,,,
4597,2022-11-28 17:27:34,Check application data,36715,,
4597,2022-11-28 19:27:34,Normal Check,,4,
4597,2022-11-28 21:27:34,Overall Assessment,,,
4597,2022-11-28 23:27:34,Inform Customer,,,
4598,2022-12-03 10:09:36,Customer applies for loan,,,
4598,2022-12-03 12:09:36,Check application data,26071,,
4598,2022-12-03 14:09:36,Normal Check,,3,
4598,2022-12-03 16:09:36,Overall Assessment,,,
4598,2022-12-03 18:09:36,Inform Customer,,,
4599,2022-12-06 15:29:29,Customer applies for loan,,,
4599,2022-12-06 17:29:29,Check application data,35577,,
4599,2022-12-06 19:29:29,Normal Check,,0,
4599,2022-12-06 21:29:29,Overall Assessment,,,
4599,2022-12-06 23:29:29,Inform Customer,,,
4600,2022-12-12 11:41:43,Customer applies for loan,,,
4600,2022-12-12 13:41:43,Check application data,26059,,
4600,2022-12-12 15:41:43,Normal Check,,1,
4600,2022-12-12 17:41:43,Overall Assessment,,,
4600,2022-12-12 19:41:43,Inform Customer,,,
4601,2022-12-10 17:37:35,Customer applies for loan,,,
4601,2022-12-10 19:37:35,Check application data,71835,,
4601,2022-12-10 21:37:35,Extensive Check,,1,
4601,2022-12-10 23:37:35,Overall Assessment,,,
4601,2022-12-11 01:37:35,Inform Customer,,,
4602,2022-12-12 16:25:16,Customer applies for loan,,,
4602,2022-12-12 18:25:16,Check application data,12981,,
4602,2022-12-12 20:25:16,Normal Check,,3,
4602,2022-12-12 22:25:16,Overall Assessment,,,
4602,2022-12-13 00:25:16,Inform Customer,,,
4603,2022-12-09 15:34:10,Customer applies for loan,,,
4603,2022-12-09 17:34:10,Check application data,75775,,
4603,2022-12-09 19:34:10,Extensive Check,,1,
4603,2022-12-09 21:34:10,Overall Assessment,,,
4603,2022-12-09 23:34:10,Inform Customer,,,
4604,2022-12-09 14:00:43,Customer applies for loan,,,
4604,2022-12-09 16:00:43,Check application data,27014,,
4604,2022-12-09 18:00:43,Normal Check,,0,
4604,2022-12-09 20:00:43,Overall Assessment,,,
4604,2022-12-09 22:00:43,Inform Customer,,,
4605,2022-12-06 11:15:15,Customer applies for loan,,,
4605,2022-12-06 13:15:15,Check application data,79013,,
4605,2022-12-06 15:15:15,Extensive Check,,2,
4605,2022-12-06 17:15:15,Overall Assessment,,,
4605,2022-12-06 19:15:15,Inform Customer,,,
4606,2022-12-15 18:20:45,Customer applies for loan,,,
4606,2022-12-15 20:20:45,Check application data,35180,,
4606,2022-12-15 22:20:45,Normal Check,,0,
4606,2022-12-16 00:20:45,Overall Assessment,,,
4606,2022-12-16 02:20:45,Inform Customer,,,
4607,2022-12-04 12:39:34,Customer applies for loan,,,
4607,2022-12-04 14:39:34,Check application data,93958,,
4607,2022-12-04 16:39:34,Extensive Check,,0,
4607,2022-12-04 18:39:34,Overall Assessment,,,
4607,2022-12-04 20:39:34,Inform Customer,,,
4608,2022-12-09 17:11:49,Customer applies for loan,,,
4608,2022-12-09 19:11:49,Check application data,83800,,
4608,2022-12-09 21:11:49,Extensive Check,,0,
4608,2022-12-09 23:11:49,Overall Assessment,,,
4608,2022-12-10 01:11:49,Inform Customer,,,
4609,2022-12-12 15:59:53,Customer applies for loan,,,
4609,2022-12-12 17:59:53,Check application data,27755,,
4609,2022-12-12 19:59:53,Normal Check,,4,
4609,2022-12-12 21:59:53,Overall Assessment,,,
4609,2022-12-12 23:59:53,Inform Customer,,,
4610,2022-12-11 08:54:51,Customer applies for loan,,,
4610,2022-12-11 10:54:51,Check application data,90608,,
4610,2022-12-11 12:54:51,Extensive Check,,1,
4610,2022-12-11 14:54:51,Overall Assessment,,,
4610,2022-12-11 16:54:51,Inform Customer,,,
4611,2022-12-14 11:51:05,Customer applies for loan,,,
4611,2022-12-14 13:51:05,Check application data,95045,,
4611,2022-12-14 15:51:05,Extensive Check,,2,
4611,2022-12-14 17:51:05,Overall Assessment,,,
4611,2022-12-14 19:51:05,Inform Customer,,,
4612,2022-12-09 12:22:47,Customer applies for loan,,,
4612,2022-12-09 14:22:47,Check application data,14590,,
4612,2022-12-09 16:22:47,Normal Check,,3,
4612,2022-12-09 18:22:47,Overall Assessment,,,
4612,2022-12-09 20:22:47,Inform Customer,,,
4613,2022-12-11 17:46:55,Customer applies for loan,,,
4613,2022-12-11 19:46:55,Check application data,68734,,
4613,2022-12-11 21:46:55,Extensive Check,,2,
4613,2022-12-11 23:46:55,Overall Assessment,,,
4613,2022-12-12 01:46:55,Inform Customer,,,
4614,2022-12-09 17:46:39,Customer applies for loan,,,
4614,2022-12-09 19:46:39,Check application data,79773,,
4614,2022-12-09 21:46:39,Extensive Check,,1,
4614,2022-12-09 23:46:39,Overall Assessment,,,
4614,2022-12-10 01:46:39,Inform Customer,,,
4615,2022-12-15 17:58:45,Customer applies for loan,,,
4615,2022-12-15 19:58:45,Check application data,47291,,
4615,2022-12-15 21:58:45,Normal Check,,2,
4615,2022-12-15 23:58:45,Overall Assessment,,,
4615,2022-12-16 01:58:45,Inform Customer,,,
4616,2022-11-27 08:53:56,Customer applies for loan,,,
4616,2022-11-27 10:53:56,Check application data,31590,,
4616,2022-11-27 12:53:56,Normal Check,,0,
4616,2022-11-27 14:53:56,Overall Assessment,,,
4616,2022-11-27 16:53:56,Inform Customer,,,
4617,2022-11-29 10:21:26,Customer applies for loan,,,
4617,2022-11-29 12:21:26,Check application data,91444,,
4617,2022-11-29 14:21:26,Extensive Check,,3,
4617,2022-11-29 16:21:26,Overall Assessment,,,
4617,2022-11-29 18:21:26,Inform Customer,,,
4618,2022-11-27 11:00:30,Customer applies for loan,,,
4618,2022-11-27 13:00:30,Check application data,41061,,
4618,2022-11-27 15:00:30,Normal Check,,4,
4618,2022-11-27 17:00:30,Overall Assessment,,,
4618,2022-11-27 19:00:30,Inform Customer,,,
4619,2022-12-05 09:29:26,Customer applies for loan,,,
4619,2022-12-05 11:29:26,Check application data,35458,,
4619,2022-12-05 13:29:26,Normal Check,,0,
4619,2022-12-05 15:29:26,Overall Assessment,,,
4619,2022-12-05 17:29:26,Inform Customer,,,
4620,2022-12-05 14:57:01,Customer applies for loan,,,
4620,2022-12-05 16:57:01,Check application data,30975,,
4620,2022-12-05 18:57:01,Normal Check,,3,
4620,2022-12-05 20:57:01,Overall Assessment,,,
4620,2022-12-05 22:57:01,Inform Customer,,,
4621,2022-11-30 13:59:20,Customer applies for loan,,,
4621,2022-11-30 15:59:20,Check application data,86691,,
4621,2022-11-30 17:59:20,Extensive Check,,3,
4621,2022-11-30 19:59:20,Overall Assessment,,,
4621,2022-11-30 21:59:20,Inform Customer,,,
4622,2022-12-15 16:40:40,Customer applies for loan,,,
4622,2022-12-15 18:40:40,Check application data,17886,,
4622,2022-12-15 20:40:40,Normal Check,,1,
4622,2022-12-15 22:40:40,Overall Assessment,,,
4622,2022-12-16 00:40:40,Inform Customer,,,
4623,2022-12-02 10:24:39,Customer applies for loan,,,
4623,2022-12-02 12:24:39,Check application data,78954,,
4623,2022-12-02 14:24:39,Extensive Check,,2,
4623,2022-12-02 16:24:39,Overall Assessment,,,
4623,2022-12-02 18:24:39,Inform Customer,,,
4624,2022-12-06 09:58:23,Customer applies for loan,,,
4624,2022-12-06 11:58:23,Check application data,55592,,
4624,2022-12-06 13:58:23,Extensive Check,,3,
4624,2022-12-06 15:58:23,Overall Assessment,,,
4624,2022-12-06 17:58:23,Inform Customer,,,
4625,2022-12-01 09:17:30,Customer applies for loan,,,
4625,2022-12-01 11:17:30,Check application data,30955,,
4625,2022-12-01 13:17:30,Normal Check,,2,
4625,2022-12-01 15:17:30,Overall Assessment,,,
