uuid,timestamp,event,amount_loan,risk_level,assessment
4666,2022-12-09 19:27:18,Normal Check,,0,
4666,2022-12-09 21:27:18,Overall Assessment,,,
4666,2022-12-09 23:27:18,Inform Customer,,,
4667,2022-12-12 18:57:11,Customer applies for loan,,,
4667,2022-12-12 20:57:11,Check application data,23230,,
4667,2022-12-12 22:57:11,Simple Check,,1,
4667,2022-12-13 00:57:11,Overall Assessment,,,
4667,2022-12-13 02:57:11,Inform Customer,,,
4668,2022-11-26 15:46:15,Customer applies for loan,,,
4668,2022-11-26 17:46:15,Check application data,91001,,
4668,2022-11-26 19:46:15,Extensive Check,,1,
4668,2022-11-26 21:46:15,Overall Assessment,,,
4668,2022-11-26 23:46:15,Inform Customer,,,
4669,2022-12-09 16:12:26,Customer applies for loan,,,
4669,2022-12-09 18:12:26,Check application data,9472,,
4669,2022-12-09 20:12:26,Simple Check,,4,
4669,2022-12-09 22:12:26,Overall Assessment,,,
4669,2022-12-10 00:12:26,Inform Customer,,,
4670,2022-11-28 13:04:05,Customer applies for loan,,,
4670,2022-11-28 15:04:05,Check application data,84697,,
4670,2022-11-28 17:04:05,Extensive Check,,3,
4670,2022-11-28 19:04:05,Overall Assessment,,,
4670,2022-11-28 21:04:05,Inform Customer,,,
4671,2022-12-15 14:48:41,Customer applies for loan,,,
4671,2022-12-15 16:48:41,Check application data,80402,,
4671,2022-12-15 18:48:41,Extensive Check,,3,
4671,2022-12-15 20:48:41,Overall Assessment,,,
4671,2022-12-15 22:48:41,Inform Customer,,,
4672,2022-11-26 09:52:58,Customer applies for loan,,,
4672,2022-11-26 11:52:58,Check application data,79927,,
4672,2022-11-26 13:52:58,Extensive Check,,3,
4672,2022-11-26 15:52:58,Overall Assessment,,,
4672,2022-11-26 17:52:58,Inform Customer,,,
4673,2022-12-07 11:55:25,Customer applies for loan,,,
4673,2022-12-07 13:55:25,Check application data,57185,,
4673,2022-12-07 15:55:25,Normal Check,,1,
4673,2022-12-07 17:55:25,Overall Assessment,,,
4673,2022-12-07 19:55:25,Inform Customer,,,
4674,2022-12-03 16:59:39,Customer applies for loan,,,
4674,2022-12-03 18:59:39,Check application data,26515,,
4674,2022-12-03 20:59:39,Simple Check,,2,
4674,2022-12-03 22:59:39,Overall Assessment,,,
4674,2022-12-04 00:59:39,Inform Customer,,,
4675,2022-12-05 15:36:57,Customer applies for loan,,,
4675,2022-12-05 17:36:57,Check application data,5302,,
4675,2022-12-05 19:36:57,Simple Check,,0,
4675,2022-12-05 21:36:57,Overall Assessment,,,
4675,2022-12-05 23:36:57,Inform Customer,,,
4676,2022-12-12 16:46:07,Customer applies for loan,,,
4676,2022-12-12 18:46:07,Check application data,2734,,
4676,2022-12-12 20:46:07,Simple Check,,4,
4676,2022-12-12 22:46:07,Overall Assessment,,,
4676,2022-12-13 00:46:07,Inform Customer,,,
4677,2022-12-11 09:35:25,Customer applies for loan,,,
4677,2022-12-11 11:35:25,Check application data,77452,,
4677,2022-12-11 13:35:25,Extensive Check,,4,
4677,2022-12-11 15:35:25,Overall Assessment,,,
4677,2022-12-11 17:35:25,Inform Customer,,,
4678,2022-11-29 16:05:59,Customer applies for loan,,,
4678,2022-11-29 18:05:59,Check application data,87284,,
4678,2022-11-29 20:05:59,Extensive Check,,2,
4678,2022-11-29 22:05:59,Overall Assessment,,,
4678,2022-11-30 00:05:59,Inform Customer,,,
4679,2022-12-13 15:37:16,Customer applies for loan,,,
4679,2022-12-13 17:37:16,Check application data,47526,,
4679,2022-12-13 19:37:16,Normal Check,,1,
4679,2022-12-13 21:37:16,Overall Assessment,,,
4679,2022-12-13 23:37:16,Inform Customer,,,
4680,2022-11-27 13:18:43,Customer applies for loan,,,
4680,2022-11-27 15:18:43,Check application data,91933,,
4680,2022-11-27 17:18:43,Extensive Check,,1,
4680,2022-11-27 19:18:43,Overall Assessment,,,
4680,2022-11-27 21:18:43,Inform Customer,,,
4681,2022-11-27 15:25:46,Customer applies for loan,,,
4681,2022-11-27 17:25:46,Check application data,74381,,
4681,2022-11-27 19:25:46,Extensive Check,,4,
4681,2022-11-27 21:25:46,Overall Assessment,,,
4681,2022-11-27 23:25:46,Inform Customer,,,
4682,2022-12-06 08:34:42,Customer applies for loan,,,
4682,2022-12-06 10:34:42,Check application data,48359,,
4682,2022-12-06 12:34:42,Normal Check,,3,
4682,2022-12-06 14:34:42,Overall Assessment,,,
4682,2022-12-06 16:34:42,Inform Customer,,,
4683,2022-12-13 11:00:47,Customer applies for loan,,,
4683,2022-12-13 13:00:47,Check application data,56132,,
4683,2022-12-13 15:00:47,Normal Check,,4,
4683,2022-12-13 17:00:47,Overall Assessment,,,
4683,2022-12-13 19:00:47,Inform Customer,,,
4684,2022-12-10 13:29:01,Customer applies for loan,,,
4684,2022-12-10 15:29:01,Check application data,93457,,
4684,2022-12-10 17:29:01,Extensive Check,,1,
4684,2022-12-10 19:29:01,Overall Assessment,,,
4684,2022-12-10 21:29:01,Inform Customer,,,
4685,2022-12-12 15:27:52,Customer applies for loan,,,
4685,2022-12-12 17:27:52,Check application data,1608,,
4685,2022-12-12 19:27:52,Simple Check,,2,
4685,2022-12-12 21:27:52,Overall Assessment,,,
4685,2022-12-12 23:27:52,Inform Customer,,,
4686,2022-12-07 08:58:35,Customer applies for loan,,,
4686,2022-12-07 10:58:35,Check application data,64099,,
4686,2022-12-07 12:58:35,Normal Check,,3,
4686,2022-12-07 14:58:35,Overall Assessment,,,
4686,2022-12-07 16:58:35,Inform Customer,,,
4687,2022-12-11 13:03:20,Customer applies for loan,,,
4687,2022-12-11 15:03:20,Check application data,99211,,
4687,2022-12-11 17:03:20,Extensive Check,,1,
4687,2022-12-11 19:03:20,Overall Assessment,,,
4687,2022-12-11 21:03:20,Inform Customer,,,
4688,2022-12-01 10:11:52,Customer applies for loan,,,
4688,2022-12-01 12:11:52,Check application data,99813,,
4688,2022-12-01 14:11:52,Extensive Check,,0,
4688,2022-12-01 16:11:52,Overall Assessment,,,
4688,2022-12-01 18:11:52,Inform Customer,,,
4689,2022-12-04 09:20:58,Customer applies for loan,,,
4689,2022-12-04 11:20:58,Check application data,33474,,
4689,2022-12-04 13:20:58,Normal Check,,0,
4689,2022-12-04 15:20:58,Overall Assessment,,,
4689,2022-12-04 17:20:58,Inform Customer,,,
4690,2022-12-01 14:37:34,Customer applies for loan,,,
4690,2022-12-01 16:37:34,Check application data,59043,,
4690,2022-12-01 18:37:34,Normal Check,,1,
4690,2022-12-01 20:37:34,Overall Assessment,,,
4690,2022-12-01 22:37:34,Inform Customer,,,
4691,2022-12-04 13:56:05,Customer applies for loan,,,
4691,2022-12-04 15:56:05,Check application data,93780,,
4691,2022-12-04 17:56:05,Extensive Check,,0,
4691,2022-12-04 19:56:05,Overall Assessment,,,
4691,2022-12-04 21:56:05,Inform Customer,,,
4692,2022-12-15 16:44:33,Customer applies for loan,,,
4692,2022-12-15 18:44:33,Check application data,57579,,
4692,2022-12-15 20:44:33,Normal Check,,3,
4692,2022-12-15 22:44:33,Overall Assessment,,,
4692,2022-12-16 00:44:33,Inform Customer,,,
4693,2022-12-07 14:28:32,Customer applies for loan,,,
4693,2022-12-07 16:28:32,Check application data,8563,,
4693,2022-12-07 18:28:32,Simple Check,,3,
4693,2022-12-07 20:28:32,Overall Assessment,,,
4693,2022-12-07 22:28:32,Inform Customer,,,
4694,2022-12-11 09:38:39,Customer applies for loan,,,
4694,2022-12-11 11:38:39,Check application data,96167,,
4694,2022-12-11 13:38:39,Extensive Check,,0,
4694,2022-12-11 15:38:39,Overall Assessment,,,
4694,2022-12-11 17:38:39,Inform Customer,,,
4695,2022-12-12 18:43:28,Customer applies for loan,,,
4695,2022-12-12 20:43:28,Check application data,92643,,
4695,2022-12-12 22:43:28,Extensive Check,,3,
4695,2022-12-13 00:43:28,Overall Assessment,,,
4695,2022-12-13 02:43:28,Inform Customer,,,
4696,2022-11-30 14:31:27,Customer applies for loan,,,
4696,2022-11-30 16:31:27,Check application data,42079,,
4696,2022-11-30 18:31:27,Normal Check,,2,
4696,2022-11-30 20:31:27,Overall Assessment,,,
4696,2022-11-30 22:31:27,Inform Customer,,,
4697,2022-11-30 13:59:02,Customer applies for loan,,,
4697,2022-11-30 15:59:02,Check application data,12216,,
4697,2022-11-30 17:59:02,Simple Check,,3,
4697,2022-11-30 19:59:02,Overall Assessment,,,
4697,2022-11-30 21:59:02,Inform Customer,,,
4698,2022-11-28 13:13:41,Customer applies for loan,,,
4698,2022-11-28 15:13:41,Check application data,1566,,
4698,2022-11-28 17:13:41,Simple Check,,0,
4698,2022-11-28 19:13:41,Overall Assessment,,,
4698,2022-11-28 21:13:41,Inform Customer,,,
4699,2022-11-26 11:15:48,Customer applies for loan,,,
4699,2022-11-26 13:15:48,Check application data,46953,,
4699,2022-11-26 15:15:48,Normal Check,,1,
4699,2022-11-26 17:15:48,Overall Assessment,,,
4699,2022-11-26 19:15:48,Inform Customer,,,
4700,2022-12-10 18:29:47,Customer applies for loan,,,
4700,2022-12-10 20:29:47,Check application data,64162,,
4700,2022-12-10 22:29:47,Normal Check,,2,
4700,2022-12-11 00:29:47,Overall Assessment,,,
4700,2022-12-11 02:29:47,Inform Customer,,,
4701,2022-12-07 15:44:19,Customer applies for loan,,,
4701,2022-12-07 17:44:19,Check application data,37225,,
4701,2022-12-07 19:44:19,Normal Check,,0,
4701,2022-12-07 21:44:19,Overall Assessment,,,
4701,2022-12-07 23:44:19,Inform Customer,,,
4702,2022-12-07 11:46:33,Customer applies for loan,,,
4702,2022-12-07 13:46:33,Check application data,17204,,
4702,2022-12-07 15:46:33,Simple Check,,4,
4702,2022-12-07 17:46:33,Overall Assessment,,,
4702,2022-12-07 19:46:33,Inform Customer,,,
4703,2022-11-28 11:46:15,Customer applies for loan,,,
4703,2022-11-28 13:46:15,Check application data,26706,,
4703,2022-11-28 15:46:15,Simple Check,,2,
4703,2022-11-28 17:46:15,Overall Assessment,,,
4703,2022-11-28 19:46:15,Inform Customer,,,
4704,2022-12-01 10:37:19,Customer applies for loan,,,
4704,2022-12-01 12:37:19,Check application data,2657,,
4704,2022-12-01 14:37:19,Simple Check,,0,
4704,2022-12-01 16:37:19,Overall Assessment,,,
4704,2022-12-01 18:37:19,Inform Customer,,,
4705,2022-12-13 10:41:50,Customer applies for loan,,,
4705,2022-12-13 12:41:50,Check application data,95733,,
4705,2022-12-13 14:41:50,Extensive Check,,1,
4705,2022-12-13 16:41:50,Overall Assessment,,,
4705,2022-12-13 18:41:50,Inform Customer,,,
4706,2022-12-10 11:39:03,Customer applies for loan,,,
4706,2022-12-10 13:39:03,Check application data,57848,,
4706,2022-12-10 15:39:03,Normal Check,,3,
4706,2022-12-10 17:39:03,Overall Assessment,,,
4706,2022-12-10 19:39:03,Inform Customer,,,
4707,2022-12-03 13:14:46,Customer applies for loan,,,
4707,2022-12-03 15:14:46,Check application data,78529,,
4707,2022-12-03 17:14:46,Extensive Check,,0,
4707,2022-12-03 19:14:46,Overall Assessment,,,
4707,2022-12-03 21:14:46,Inform Customer,,,
4708,2022-12-15 17:22:37,Customer applies for loan,,,
4708,2022-12-15 19:22:37,Check application data,7294,,
4708,2022-12-15 21:22:37,Simple Check,,2,
4708,2022-12-15 23:22:37,Overall Assessment,,,
4708,2022-12-16 01:22:37,Inform Customer,,,
4709,2022-12-08 17:56:59,Customer applies for loan,,,
4709,2022-12-08 19:56:59,Check application data,74356,,
4709,2022-12-08 21:56:59,Extensive Check,,4,
4709,2022-12-08 23:56:59,Overall Assessment,,,
4709,2022-12-09 01:56:59,Inform Customer,,,
4710,2022-11-26 11:54:38,Customer applies for loan,,,
4710,2022-11-26 13:54:38,Check application data,3824,,
4710,2022-11-26 15:54:38,Simple Check,,1,
4710,2022-11-26 17:54:38,Overall Assessment,,,
4710,2022-11-26 19:54:38,Inform Customer,,,
4711,2022-12-06 14:59:40,Customer applies for loan,,,
4711,2022-12-06 16:59:40,Check application data,16525,,
4711,2022-12-06 18:59:40,Simple Check,,4,
4711,2022-12-06 20:59:40,Overall Assessment,,,
4711,2022-12-06 22:59:40,Inform Customer,,,
4712,2022-11-30 13:33:27,Customer applies for loan,,,
4712,2022-11-30 15:33:27,Check application data,74013,,
4712,2022-11-30 17:33:27,Extensive Check,,4,
4712,2022-11-30 19:33:27,Overall Assessment,,,
4712,2022-11-30 21:33:27,Inform Customer,,,
4713,2022-12-04 14:36:24,Customer applies for loan,,,
4713,2022-12-04 16:36:24,Check application data,91393,,
4713,2022-12-04 18:36:24,Extensive Check,,4,
4713,2022-12-04 20:36:24,Overall Assessment,,,
4713,2022-12-04 22:36:24,Inform Customer,,,
4714,2022-12-02 16:49:10,Customer applies for loan,,,
4714,2022-12-02 18:49:10,Check application data,36306,,
4714,2022-12-02 20:49:10,Normal Check,,2,
4714,2022-12-02 22:49:10,Overall Assessment,,,
4714,2022-12-03 00:49:10,Inform Customer,,,
4715,2022-12-09 14:38:08,Customer applies for loan,,,
4715,2022-12-09 16:38:08,Check application data,69406,,
4715,2022-12-09 18:38:08,Normal Check,,1,
4715,2022-12-09 20:38:08,Overall Assessment,,,
4715,2022-12-09 22:38:08,Inform Customer,,,
4716,2022-12-05 13:22:35,Customer applies for loan,,,
4716,2022-12-05 15:22:35,Check application data,94321,,
4716,2022-12-05 17:22:35,Extensive Check,,0,
4716,2022-12-05 19:22:35,Overall Assessment,,,
4716,2022-12-05 21:22:35,Inform Customer,,,
4717,2022-11-30 14:45:47,Customer applies for loan,,,
4717,2022-11-30 16:45:47,Check application data,1444,,
4717,2022-11-30 18:45:47,Simple Check,,1,
4717,2022-11-30 20:45:47,Overall Assessment,,,
4717,2022-11-30 22:45:47,Inform Customer,,,
4718,2022-12-12 18:00:39,Customer applies for loan,,,
4718,2022-12-12 20:00:39,Check application data,61435,,
4718,2022-12-12 22:00:39,Normal Check,,1,
4718,2022-12-13 00:00:39,Overall Assessment,,,
4718,2022-12-13 02:00:39,Inform Customer,,,
4719,2022-12-03 17:43:01,Customer applies for loan,,,
4719,2022-12-03 19:43:01,Check application data,77637,,
4719,2022-12-03 21:43:01,Extensive Check,,1,
4719,2022-12-03 23:43:01,Overall Assessment,,,
4719,2022-12-04 01:43:01,Inform Customer,,,
4720,2022-11-28 18:07:49,Customer applies for loan,,,
4720,2022-11-28 20:07:49,Check application data,84798,,
4720,2022-11-28 22:07:49,Extensive Check,,4,
4720,2022-11-29 00:07:49,Overall Assessment,,,
4720,2022-11-29 02:07:49,Inform Customer,,,
4721,2022-11-30 10:46:32,Customer applies for loan,,,
4721,2022-11-30 12:46:32,Check application data,97898,,
4721,2022-11-30 14:46:32,Extensive Check,,2,
4721,2022-11-30 16:46:32,Overall Assessment,,,
4721,2022-11-30 18:46:32,Inform Customer,,,
4722,2022-12-08 08:48:52,Customer applies for loan,,,
4722,2022-12-08 10:48:52,Check application data,80214,,
4722,2022-12-08 12:48:52,Extensive Check,,2,
4722,2022-12-08 14:48:52,Overall Assessment,,,
4722,2022-12-08 16:48:52,Inform Customer,,,
4723,2022-12-03 15:50:31,Customer applies for loan,,,
4723,2022-12-03 17:50:31,Check application data,8446,,
4723,2022-12-03 19:50:31,Simple Check,,3,
4723,2022-12-03 21:50:31,Overall Assessment,,,
4723,2022-12-03 23:50:31,Inform Customer,,,
4724,2022-11-28 11:38:42,Customer applies for loan,,,
4724,2022-11-28 13:38:42,Check application data,80215,,
4724,2022-11-28 15:38:42,Extensive Check,,4,
4724,2022-11-28 17:38:42,Overall Assessment,,,
4724,2022-11-28 19:38:42,Inform Customer,,,
4725,2022-12-12 14:53:34,Customer applies for loan,,,
4725,2022-12-12 16:53:34,Check application data,43739,,
4725,2022-12-12 18:53:34,Normal Check,,0,
4725,2022-12-12 20:53:34,Overall Assessment,,,
4725,2022-12-12 22:53:34,Inform Customer,,,
4726,2022-11-27 16:33:46,Customer applies for loan,,,
4726,2022-11-27 18:33:46,Check application data,24421,,
4726,2022-11-27 20:33:46,Simple Check,,0,
4726,2022-11-27 22:33:46,Overall Assessment,,,
4726,2022-11-28 00:33:46,Inform Customer,,,
4727,2022-12-08 13:27:21,Customer applies for loan,,,
4727,2022-12-08 15:27:21,Check application data,28907,,
4727,2022-12-08 17:27:21,Simple Check,,4,
4727,2022-12-08 19:27:21,Overall Assessment,,,
4727,2022-12-08 21:27:21,Inform Customer,,,
4728,2022-11-27 10:15:18,Customer applies for loan,,,
4728,2022-11-27 12:15:18,Check application data,87979,,
4728,2022-11-27 14:15:18,Extensive Check,,0,
4728,2022-11-27 16:15:18,Overall Assessment,,,
4728,2022-11-27 18:15:18,Inform Customer,,,
4729,2022-12-12 13:47:00,Customer applies for loan,,,
4729,2022-12-12 15:47:00,Check application data,87330,,
4729,2022-12-12 17:47:00,Extensive Check,,4,
4729,2022-12-12 19:47:00,Overall Assessment,,,
4729,2022-12-12 21:47:00,Inform Customer,,,
4730,2022-12-01 16:54:10,Customer applies for loan,,,
4730,2022-12-01 18:54:10,Check application data,56933,,
4730,2022-12-01 20:54:10,Normal Check,,0,
4730,2022-12-01 22:54:10,Overall Assessment,,,
4730,2022-12-02 00:54:10,Inform Customer,,,
4731,2022-11-30 15:54:04,Customer applies for loan,,,
4731,2022-11-30 17:54:04,Check application data,69690,,
4731,2022-11-30 19:54:04,Normal Check,,0,
4731,2022-11-30 21:54:04,Overall Assessment,,,
4731,2022-11-30 23:54:04,Inform Customer,,,
4732,2022-12-06 16:15:08,Customer applies for loan,,,
4732,2022-12-06 18:15:08,Check application data,88440,,
4732,2022-12-06 20:15:08,Extensive Check,,1,
4732,2022-12-06 22:15:08,Overall Assessment,,,
4732,2022-12-07 00:15:08,Inform Customer,,,
4733,2022-12-10 15:27:29,Customer applies for loan,,,
4733,2022-12-10 17:27:29,Check application data,76012,,
4733,2022-12-10 19:27:29,Extensive Check,,4,
4733,2022-12-10 21:27:29,Overall Assessment,,,
4733,2022-12-10 23:27:29,Inform Customer,,,
4734,2022-11-28 14:56:27,Customer applies for loan,,,
4734,2022-11-28 16:56:27,Check application data,54535,,
4734,2022-11-28 18:56:27,Normal Check,,2,
4734,2022-11-28 20:56:27,Overall Assessment,,,
4734,2022-11-28 22:56:27,Inform Customer,,,
4735,2022-12-08 15:06:20,Customer applies for loan,,,
4735,2022-12-08 17:06:20,Check application data,98567,,
4735,2022-12-08 19:06:20,Extensive Check,,4,
4735,2022-12-08 21:06:20,Overall Assessment,,,
4735,2022-12-08 23:06:20,Inform Customer,,,
4736,2022-11-29 15:16:36,Customer applies for loan,,,
4736,2022-11-29 17:16:36,Check application data,44416,,
4736,2022-11-29 19:16:36,Normal Check,,2,
4736,2022-11-29 21:16:36,Overall Assessment,,,
4736,2022-11-29 23:16:36,Inform Customer,,,
4737,2022-11-29 17:36:11,Customer applies for loan,,,
4737,2022-11-29 19:36:11,Check application data,31929,,
4737,2022-11-29 21:36:11,Normal Check,,0,
4737,2022-11-29 23:36:11,Overall Assessment,,,
4737,2022-11-30 01:36:11,Inform Customer,,,
4738,2022-12-04 16:29:23,Customer applies for loan,,,
4738,2022-12-04 18:29:23,Check application data,63877,,
4738,2022-12-04 20:29:23,Normal Check,,4,
4738,2022-12-04 22:29:23,Overall Assessment,,,
4738,2022-12-05 00:29:23,Inform Customer,,,
4739,2022-11-28 08:51:12,Customer applies for loan,,,
4739,2022-11-28 10:51:12,Check application data,31302,,
4739,2022-11-28 12:51:12,Normal Check,,1,
4739,2022-11-28 14:51:12,Overall Assessment,,,
4739,2022-11-28 16:51:12,Inform Customer,,,
4740,2022-12-12 09:57:50,Customer applies for loan,,,
4740,2022-12-12 11:57:50,Check application data,75376,,
4740,2022-12-12 13:57:50,Extensive Check,,0,
4740,2022-12-12 15:57:50,Overall Assessment,,,
4740,2022-12-12 17:57:50,Inform Customer,,,
4741,2022-12-11 12:37:43,Customer applies for loan,,,
4741,2022-12-11 14:37:43,Check application data,78828,,
4741,2022-12-11 16:37:43,Extensive Check,,3,
4741,2022-12-11 18:37:43,Overall Assessment,,,
4741,2022-12-11 20:37:43,Inform Customer,,,
4742,2022-12-10 15:44:31,Customer applies for loan,,,
4742,2022-12-10 17:44:31,Check application data,83432,,
4742,2022-12-10 19:44:31,Extensive Check,,3,
4742,2022-12-10 21:44:31,Overall Assessment,,,
4742,2022-12-10 23:44:31,Inform Customer,,,
4743,2022-12-10 08:56:44,Customer applies for loan,,,
4743,2022-12-10 10:56:44,Check application data,19855,,
4743,2022-12-10 12:56:44,Simple Check,,1,
4743,2022-12-10 14:56:44,Overall Assessment,,,
4743,2022-12-10 16:56:44,Inform Customer,,,
4744,2022-12-01 14:58:07,Customer applies for loan,,,
4744,2022-12-01 16:58:07,Check application data,15628,,
4744,2022-12-01 18:58:07,Simple Check,,4,
4744,2022-12-01 20:58:07,Overall Assessment,,,
4744,2022-12-01 22:58:07,Inform Customer,,,
4745,2022-12-03 09:30:12,Customer applies for loan,,,
4745,2022-12-03 11:30:12,Check application data,87938,,
4745,2022-12-03 13:30:12,Extensive Check,,0,
4745,2022-12-03 15:30:12,Overall Assessment,,,
4745,2022-12-03 17:30:12,Inform Customer,,,
4746,2022-12-07 14:07:47,Customer applies for loan,,,
4746,2022-12-07 16:07:47,Check application data,76205,,
4746,2022-12-07 18:07:47,Extensive Check,,2,
4746,2022-12-07 20:07:47,Overall Assessment,,,
4746,2022-12-07 22:07:47,Inform Customer,,,
4747,2022-12-08 18:47:55,Customer applies for loan,,,
4747,2022-12-08 20:47:55,Check application data,73788,,
4747,2022-12-08 22:47:55,Extensive Check,,4,
4747,2022-12-09 00:47:55,Overall Assessment,,,
4747,2022-12-09 02:47:55,Inform Customer,,,
4748,2022-11-28 13:13:58,Customer applies for loan,,,
4748,2022-11-28 15:13:58,Check application data,25185,,
4748,2022-11-28 17:13:58,Simple Check,,4,
4748,2022-11-28 19:13:58,Overall Assessment,,,
4748,2022-11-28 21:13:58,Inform Customer,,,
4749,2022-12-01 17:40:17,Customer applies for loan,,,
4749,2022-12-01 19:40:17,Check application data,46254,,
4749,2022-12-01 21:40:17,Normal Check,,1,
4749,2022-12-01 23:40:17,Overall Assessment,,,
4749,2022-12-02 01:40:17,Inform Customer,,,
4750,2022-11-29 14:43:23,Customer applies for loan,,,
4750,2022-11-29 16:43:23,Check application data,97832,,
4750,2022-11-29 18:43:23,Extensive Check,,4,
4750,2022-11-29 20:43:23,Overall Assessment,,,
4750,2022-11-29 22:43:23,Inform Customer,,,
4751,2022-12-09 14:50:08,Customer applies for loan,,,
4751,2022-12-09 16:50:08,Check application data,69584,,
4751,2022-12-09 18:50:08,Normal Check,,3,
4751,2022-12-09 20:50:08,Overall Assessment,,,
4751,2022-12-09 22:50:08,Inform Customer,,,
4752,2022-11-28 13:05:23,Customer applies for loan,,,
4752,2022-11-28 15:05:23,Check application data,25062,,
4752,2022-11-28 17:05:23,Simple Check,,0,
4752,2022-11-28 19:05:23,Overall Assessment,,,
4752,2022-11-28 21:05:23,Inform Customer,,,
4753,2022-11-30 16:57:47,Customer applies for loan,,,
4753,2022-11-30 18:57:47,Check application data,84429,,
4753,2022-11-30 20:57:47,Extensive Check,,1,
4753,2022-11-30 22:57:47,Overall Assessment,,,
4753,2022-12-01 00:57:47,Inform Customer,,,
4754,2022-11-28 16:37:36,Customer applies for loan,,,
4754,2022-11-28 18:37:36,Check application data,99045,,
4754,2022-11-28 20:37:36,Extensive Check,,0,
4754,2022-11-28 22:37:36,Overall Assessment,,,
4754,2022-11-29 00:37:36,Inform Customer,,,
4755,2022-12-02 15:13:54,Customer applies for loan,,,
4755,2022-12-02 17:13:54,Check application data,86258,,
4755,2022-12-02 19:13:54,Extensive Check,,4,
4755,2022-12-02 21:13:54,Overall Assessment,,,
4755,2022-12-02 23:13:54,Inform Customer,,,
4756,2022-11-27 17:21:54,Customer applies for loan,,,
4756,2022-11-27 19:21:54,Check application data,99495,,
4756,2022-11-27 21:21:54,Extensive Check,,3,
4756,2022-11-27 23:21:54,Overall Assessment,,,
4756,2022-11-28 01:21:54,Inform Customer,,,
4757,2022-11-26 09:54:39,Customer applies for loan,,,
4757,2022-11-26 11:54:39,Check application data,94915,,
4757,2022-11-26 13:54:39,Extensive Check,,1,
4757,2022-11-26 15:54:39,Overall Assessment,,,
4757,2022-11-26 17:54:39,Inform Customer,,,
4758,2022-12-13 14:55:09,Customer applies for loan,,,
4758,2022-12-13 16:55:09,Check application data,15246,,
4758,2022-12-13 18:55:09,Simple Check,,1,
4758,2022-12-13 20:55:09,Overall Assessment,,,
4758,2022-12-13 22:55:09,Inform Customer,,,
4759,2022-11-26 15:48:34,Customer applies for loan,,,
4759,2022-11-26 17:48:34,Check application data,49710,,
4759,2022-11-26 19:48:34,Normal Check,,2,
4759,2022-11-26 21:48:34,Overall Assessment,,,
4759,2022-11-26 23:48:34,Inform Customer,,,
4760,2022-12-09 13:46:53,Customer applies for loan,,,
4760,2022-12-09 15:46:53,Check application data,16110,,
4760,2022-12-09 17:46:53,Simple Check,,4,
4760,2022-12-09 19:46:53,Overall Assessment,,,
4760,2022-12-09 21:46:53,Inform Customer,,,
4761,2022-12-09 11:50:12,Customer applies for loan,,,
4761,2022-12-09 13:50:12,Check application data,17747,,
4761,2022-12-09 15:50:12,Simple Check,,4,
4761,2022-12-09 17:50:12,Overall Assessment,,,
4761,2022-12-09 19:50:12,Inform Customer,,,
4762,2022-12-08 12:27:49,Customer applies for loan,,,
4762,2022-12-08 14:27:49,Check application data,23971,,
4762,2022-12-08 16:27:49,Simple Check,,4,
4762,2022-12-08 18:27:49,Overall Assessment,,,
4762,2022-12-08 20:27:49,Inform Customer,,,
4763,2022-11-30 13:43:51,Customer applies for loan,,,
4763,2022-11-30 15:43:51,Check application data,88099,,
4763,2022-11-30 17:43:51,Extensive Check,,2,
4763,2022-11-30 19:43:51,Overall Assessment,,,
4763,2022-11-30 21:43:51,Inform Customer,,,
4764,2022-12-02 12:41:53,Customer applies for loan,,,
4764,2022-12-02 14:41:53,Check application data,2543,,
4764,2022-12-02 16:41:53,Simple Check,,1,
4764,2022-12-02 18:41:53,Overall Assessment,,,
4764,2022-12-02 20:41:53,Inform Customer,,,
4765,2022-11-27 10:41:52,Customer applies for loan,,,
4765,2022-11-27 12:41:52,Check application data,97276,,
4765,2022-11-27 14:41:52,Extensive Check,,4,
4765,2022-11-27 16:41:52,Overall Assessment,,,
4765,2022-11-27 18:41:52,Inform Customer,,,
4766,2022-12-08 16:33:59,Customer applies for loan,,,
4766,2022-12-08 18:33:59,Check application data,66819,,
4766,2022-12-08 20:33:59,Normal Check,,1,
4766,2022-12-08 22:33:59,Overall Assessment,,,
4766,2022-12-09 00:33:59,Inform Customer,,,
4767,2022-12-11 11:05:52,Customer applies for loan,,,
4767,2022-12-11 13:05:52,Check application data,79093,,
4767,2022-12-11 15:05:52,Extensive Check,,3,
4767,2022-12-11 17:05:52,Overall Assessment,,,
4767,2022-12-11 19:05:52,Inform Customer,,,
4768,2022-12-06 11:22:49,Customer applies for loan,,,
4768,2022-12-06 13:22:49,Check application data,56261,,
4768,2022-12-06 15:22:49,Normal Check,,3,
4768,2022-12-06 17:22:49,Overall Assessment,,,
4768,2022-12-06 19:22:49,Inform Customer,,,
4769,2022-12-01 10:10:36,Customer applies for loan,,,
4769,2022-12-01 12:10:36,Check application data,73143,,
4769,2022-12-01 14:10:36,Extensive Check,,3,
4769,2022-12-01 16:10:36,Overall Assessment,,,
4769,2022-12-01 18:10:36,Inform Customer,,,
4770,2022-12-08 15:16:49,Customer applies for loan,,,
4770,2022-12-08 17:16:49,Check application data,31945,,
4770,2022-12-08 19:16:49,Normal Check,,0,
4770,2022-12-08 21:16:49,Overall Assessment,,,
4770,2022-12-08 23:16:49,Inform Customer,,,
