uuid,timestamp,event,amount_loan,risk_level,assessment
4009,2022-12-12 14:07:01,Customer applies for loan,,,
4009,2022-12-12 16:07:01,Check application data,80450,,
4009,2022-12-12 18:07:01,Extensive Check,,4,
4009,2022-12-12 20:07:01,Overall Assessment,,,False
4009,2022-12-12 22:07:01,Write Rejection Letter,,,
4009,2022-12-13 00:07:01,Inform Customer,,,
4010,2022-12-04 16:45:16,Customer applies for loan,,,
4010,2022-12-04 18:45:16,Check application data,79661,,
4010,2022-12-04 20:45:16,Normal Check,,2,
4010,2022-12-04 22:45:16,Overall Assessment,,,True
4010,2022-12-05 00:45:16,Write Confirmation Letter with Terms,,,
4010,2022-12-05 02:45:16,Inform Customer,,,
4011,2022-12-12 10:44:21,Customer applies for loan,,,
4011,2022-12-12 12:44:21,Check application data,78955,,
4011,2022-12-12 14:44:21,Normal Check,,3,
4011,2022-12-12 16:44:21,Overall Assessment,,,True
4011,2022-12-12 18:44:21,Write Confirmation Letter with Terms,,,
4011,2022-12-12 20:44:21,Inform Customer,,,
4012,2022-12-14 15:32:29,Customer applies for loan,,,
4012,2022-12-14 17:32:29,Check application data,12893,,
4012,2022-12-14 19:32:29,Normal Check,,4,
4012,2022-12-14 21:32:29,Overall Assessment,,,False
4012,2022-12-14 23:32:29,Write Rejection Letter,,,
4012,2022-12-15 01:32:29,Inform Customer,,,
4013,2022-12-15 10:13:30,Customer applies for loan,,,
4013,2022-12-15 12:13:30,Check application data,22296,,
4013,2022-12-15 14:13:30,Normal Check,,1,
4013,2022-12-15 16:13:30,Overall Assessment,,,True
4013,2022-12-15 18:13:30,Write Confirmation Letter with Terms,,,
4013,2022-12-15 20:13:30,Inform Customer,,,
4014,2022-12-02 17:44:07,Customer applies for loan,,,
4014,2022-12-02 19:44:07,Check application data,81065,,
4014,2022-12-02 21:44:07,Extensive Check,,0,
4014,2022-12-02 23:44:07,Overall Assessment,,,True
4014,2022-12-03 01:44:07,Write Confirmation Letter with Terms,,,
4014,2022-12-03 03:44:07,Inform Customer,,,
4015,2022-11-26 11:49:06,Customer applies for loan,,,
4015,2022-11-26 13:49:06,Check application data,44612,,
4015,2022-11-26 15:49:06,Normal Check,,2,
4015,2022-11-26 17:49:06,Overall Assessment,,,True
4015,2022-11-26 19:49:06,Write Confirmation Letter with Terms,,,
4015,2022-11-26 21:49:06,Inform Customer,,,
4016,2022-12-04 14:13:32,Customer applies for loan,,,
4016,2022-12-04 16:13:32,Check application data,19917,,
4016,2022-12-04 18:13:32,Normal Check,,0,
4016,2022-12-04 20:13:32,Overall Assessment,,,True
4016,2022-12-04 22:13:32,Write Confirmation Letter with Terms,,,
4016,2022-12-05 00:13:32,Inform Customer,,,
4017,2022-12-13 12:03:46,Customer applies for loan,,,
4017,2022-12-13 14:03:46,Check application data,92073,,
4017,2022-12-13 16:03:46,Extensive Check,,2,
4017,2022-12-13 18:03:46,Overall Assessment,,,False
4017,2022-12-13 20:03:46,Write Rejection Letter,,,
4017,2022-12-13 22:03:46,Inform Customer,,,
4018,2022-12-13 15:59:32,Customer applies for loan,,,
4018,2022-12-13 17:59:32,Check application data,75923,,
4018,2022-12-13 19:59:32,Normal Check,,0,
4018,2022-12-13 21:59:32,Overall Assessment,,,True
4018,2022-12-13 23:59:32,Write Confirmation Letter with Terms,,,
4018,2022-12-14 01:59:32,Inform Customer,,,
4019,2022-12-09 13:11:07,Customer applies for loan,,,
4019,2022-12-09 15:11:07,Check application data,19091,,
4019,2022-12-09 17:11:07,Normal Check,,1,
4019,2022-12-09 19:11:07,Overall Assessment,,,True
4019,2022-12-09 21:11:07,Write Confirmation Letter with Terms,,,
4019,2022-12-09 23:11:07,Inform Customer,,,
4020,2022-12-11 08:09:22,Customer applies for loan,,,
4020,2022-12-11 10:09:22,Check application data,94242,,
4020,2022-12-11 12:09:22,Extensive Check,,0,
4020,2022-12-11 14:09:22,Overall Assessment,,,True
4020,2022-12-11 16:09:22,Write Confirmation Letter with Terms,,,
4020,2022-12-11 18:09:22,Inform Customer,,,
4021,2022-11-29 09:47:31,Customer applies for loan,,,
4021,2022-11-29 11:47:31,Check application data,92120,,
4021,2022-11-29 13:47:31,Extensive Check,,2,
4021,2022-11-29 15:47:31,Overall Assessment,,,False
4021,2022-11-29 17:47:31,Write Rejection Letter,,,
4021,2022-11-29 19:47:31,Inform Customer,,,
4022,2022-12-09 16:18:03,Customer applies for loan,,,
4022,2022-12-09 18:18:03,Check application data,27521,,
4022,2022-12-09 20:18:03,Normal Check,,4,
4022,2022-12-09 22:18:03,Overall Assessment,,,False
4022,2022-12-10 00:18:03,Write Rejection Letter,,,
4022,2022-12-10 02:18:03,Inform Customer,,,
4023,2022-11-28 15:43:25,Customer applies for loan,,,
4023,2022-11-28 17:43:25,Check application data,61832,,
4023,2022-11-28 19:43:25,Normal Check,,4,
4023,2022-11-28 21:43:25,Overall Assessment,,,False
4023,2022-11-28 23:43:25,Write Rejection Letter,,,
4023,2022-11-29 01:43:25,Inform Customer,,,
4024,2022-12-04 17:54:41,Customer applies for loan,,,
4024,2022-12-04 19:54:41,Check application data,18292,,
4024,2022-12-04 21:54:41,Normal Check,,4,
4024,2022-12-04 23:54:41,Overall Assessment,,,False
4024,2022-12-05 01:54:41,Write Rejection Letter,,,
4024,2022-12-05 03:54:41,Inform Customer,,,
4025,2022-11-30 11:04:33,Customer applies for loan,,,
4025,2022-11-30 13:04:33,Check application data,37076,,
4025,2022-11-30 15:04:33,Normal Check,,2,
4025,2022-11-30 17:04:33,Overall Assessment,,,True
4025,2022-11-30 19:04:33,Write Confirmation Letter with Terms,,,
4025,2022-11-30 21:04:33,Inform Customer,,,
4026,2022-12-14 12:51:08,Customer applies for loan,,,
4026,2022-12-14 14:51:08,Check application data,64261,,
4026,2022-12-14 16:51:08,Normal Check,,0,
4026,2022-12-14 18:51:08,Overall Assessment,,,True
4026,2022-12-14 20:51:08,Write Confirmation Letter with Terms,,,
4026,2022-12-14 22:51:08,Inform Customer,,,
4027,2022-12-15 10:38:58,Customer applies for loan,,,
4027,2022-12-15 12:38:58,Check application data,43787,,
4027,2022-12-15 14:38:58,Normal Check,,4,
4027,2022-12-15 16:38:58,Overall Assessment,,,False
4027,2022-12-15 18:38:58,Write Rejection Letter,,,
4027,2022-12-15 20:38:58,Inform Customer,,,
4028,2022-11-28 17:28:44,Customer applies for loan,,,
4028,2022-11-28 19:28:44,Check application data,59106,,
4028,2022-11-28 21:28:44,Normal Check,,4,
4028,2022-11-28 23:28:44,Overall Assessment,,,False
4028,2022-11-29 01:28:44,Write Rejection Letter,,,
4028,2022-11-29 03:28:44,Inform Customer,,,
4029,2022-12-10 11:37:58,Customer applies for loan,,,
4029,2022-12-10 13:37:58,Check application data,70250,,
4029,2022-12-10 15:37:58,Normal Check,,4,
4029,2022-12-10 17:37:58,Overall Assessment,,,False
4029,2022-12-10 19:37:58,Write Rejection Letter,,,
4029,2022-12-10 21:37:58,Inform Customer,,,
4030,2022-12-09 15:38:03,Customer applies for loan,,,
4030,2022-12-09 17:38:03,Check application data,90795,,
4030,2022-12-09 19:38:03,Extensive Check,,4,
4030,2022-12-09 21:38:03,Overall Assessment,,,False
4030,2022-12-09 23:38:03,Write Rejection Letter,,,
4030,2022-12-10 01:38:03,Inform Customer,,,
4031,2022-12-04 10:55:56,Customer applies for loan,,,
4031,2022-12-04 12:55:56,Check application data,82637,,
4031,2022-12-04 14:55:56,Extensive Check,,1,
4031,2022-12-04 16:55:56,Overall Assessment,,,False
4031,2022-12-04 18:55:56,Write Rejection Letter,,,
4031,2022-12-04 20:55:56,Inform Customer,,,
4032,2022-12-09 15:04:42,Customer applies for loan,,,
4032,2022-12-09 17:04:42,Check application data,40062,,
4032,2022-12-09 19:04:42,Normal Check,,4,
4032,2022-12-09 21:04:42,Overall Assessment,,,False
4032,2022-12-09 23:04:42,Write Rejection Letter,,,
4032,2022-12-10 01:04:42,Inform Customer,,,
4033,2022-12-10 17:58:39,Customer applies for loan,,,
4033,2022-12-10 19:58:39,Check application data,27347,,
4033,2022-12-10 21:58:39,Normal Check,,2,
4033,2022-12-10 23:58:39,Overall Assessment,,,True
4033,2022-12-11 01:58:39,Write Confirmation Letter with Terms,,,
4033,2022-12-11 03:58:39,Inform Customer,,,
4034,2022-12-13 15:42:55,Customer applies for loan,,,
4034,2022-12-13 17:42:55,Check application data,67351,,
4034,2022-12-13 19:42:55,Normal Check,,1,
4034,2022-12-13 21:42:55,Overall Assessment,,,True
4034,2022-12-13 23:42:55,Write Confirmation Letter with Terms,,,
4034,2022-12-14 01:42:55,Inform Customer,,,
4035,2022-12-12 16:57:53,Customer applies for loan,,,
4035,2022-12-12 18:57:53,Check application data,38844,,
4035,2022-12-12 20:57:53,Normal Check,,1,
4035,2022-12-12 22:57:53,Overall Assessment,,,True
4035,2022-12-13 00:57:53,Write Confirmation Letter with Terms,,,
4035,2022-12-13 02:57:53,Inform Customer,,,
4036,2022-12-03 09:58:43,Customer applies for loan,,,
4036,2022-12-03 11:58:43,Check application data,61444,,
4036,2022-12-03 13:58:43,Normal Check,,1,
4036,2022-12-03 15:58:43,Overall Assessment,,,True
4036,2022-12-03 17:58:43,Write Confirmation Letter with Terms,,,
4036,2022-12-03 19:58:43,Inform Customer,,,
4037,2022-11-26 18:22:45,Customer applies for loan,,,
4037,2022-11-26 20:22:45,Check application data,90311,,
4037,2022-11-26 22:22:45,Extensive Check,,4,
4037,2022-11-27 00:22:45,Overall Assessment,,,False
4037,2022-11-27 02:22:45,Write Rejection Letter,,,
4037,2022-11-27 04:22:45,Inform Customer,,,
4038,2022-12-06 16:50:26,Customer applies for loan,,,
4038,2022-12-06 18:50:26,Check application data,89380,,
4038,2022-12-06 20:50:26,Extensive Check,,1,
4038,2022-12-06 22:50:26,Overall Assessment,,,False
4038,2022-12-07 00:50:26,Write Rejection Letter,,,
4038,2022-12-07 02:50:26,Inform Customer,,,
4039,2022-11-28 10:46:52,Customer applies for loan,,,
4039,2022-11-28 12:46:52,Check application data,81835,,
4039,2022-11-28 14:46:52,Extensive Check,,3,
4039,2022-11-28 16:46:52,Overall Assessment,,,False
4039,2022-11-28 18:46:52,Write Rejection Letter,,,
4039,2022-11-28 20:46:52,Inform Customer,,,
4040,2022-12-03 08:42:33,Customer applies for loan,,,
4040,2022-12-03 10:42:33,Check application data,37661,,
4040,2022-12-03 12:42:33,Normal Check,,3,
4040,2022-12-03 14:42:33,Overall Assessment,,,True
4040,2022-12-03 16:42:33,Write Confirmation Letter with Terms,,,
4040,2022-12-03 18:42:33,Inform Customer,,,
4041,2022-12-09 10:15:26,Customer applies for loan,,,
4041,2022-12-09 12:15:26,Check application data,96483,,
4041,2022-12-09 14:15:26,Extensive Check,,0,
4041,2022-12-09 16:15:26,Overall Assessment,,,True
4041,2022-12-09 18:15:26,Write Confirmation Letter with Terms,,,
4041,2022-12-09 20:15:26,Inform Customer,,,
4042,2022-12-02 18:28:33,Customer applies for loan,,,
4042,2022-12-02 20:28:33,Check application data,94964,,
4042,2022-12-02 22:28:33,Extensive Check,,2,
4042,2022-12-03 00:28:33,Overall Assessment,,,False
4042,2022-12-03 02:28:33,Write Rejection Letter,,,
4042,2022-12-03 04:28:33,Inform Customer,,,
4043,2022-12-08 18:45:01,Customer applies for loan,,,
4043,2022-12-08 20:45:01,Check application data,97852,,
4043,2022-12-08 22:45:01,Extensive Check,,3,
4043,2022-12-09 00:45:01,Overall Assessment,,,False
4043,2022-12-09 02:45:01,Write Rejection Letter,,,
4043,2022-12-09 04:45:01,Inform Customer,,,
4044,2022-12-13 13:44:44,Customer applies for loan,,,
4044,2022-12-13 15:44:44,Check application data,84307,,
4044,2022-12-13 17:44:44,Extensive Check,,4,
4044,2022-12-13 19:44:44,Overall Assessment,,,False
4044,2022-12-13 21:44:44,Write Rejection Letter,,,
4044,2022-12-13 23:44:44,Inform Customer,,,
4045,2022-11-30 08:49:35,Customer applies for loan,,,
4045,2022-11-30 10:49:35,Check application data,63145,,
4045,2022-11-30 12:49:35,Normal Check,,3,
4045,2022-11-30 14:49:35,Overall Assessment,,,True
4045,2022-11-30 16:49:35,Write Confirmation Letter with Terms,,,
4045,2022-11-30 18:49:35,Inform Customer,,,
4046,2022-11-27 15:13:07,Customer applies for loan,,,
4046,2022-11-27 17:13:07,Check application data,25410,,
4046,2022-11-27 19:13:07,Normal Check,,0,
4046,2022-11-27 21:13:07,Overall Assessment,,,True
4046,2022-11-27 23:13:07,Write Confirmation Letter with Terms,,,
4046,2022-11-28 01:13:07,Inform Customer,,,
4047,2022-12-05 17:21:34,Customer applies for loan,,,
4047,2022-12-05 19:21:34,Check application data,27674,,
4047,2022-12-05 21:21:34,Normal Check,,3,
4047,2022-12-05 23:21:34,Overall Assessment,,,True
4047,2022-12-06 01:21:34,Write Confirmation Letter with Terms,,,
4047,2022-12-06 03:21:34,Inform Customer,,,
4048,2022-11-26 16:23:16,Customer applies for loan,,,
4048,2022-11-26 18:23:16,Check application data,72791,,
4048,2022-11-26 20:23:16,Normal Check,,1,
4048,2022-11-26 22:23:16,Overall Assessment,,,True
4048,2022-11-27 00:23:16,Write Confirmation Letter with Terms,,,
4048,2022-11-27 02:23:16,Inform Customer,,,
4049,2022-11-28 17:18:53,Customer applies for loan,,,
4049,2022-11-28 19:18:53,Check application data,68790,,
4049,2022-11-28 21:18:53,Normal Check,,1,
4049,2022-11-28 23:18:53,Overall Assessment,,,True
4049,2022-11-29 01:18:53,Write Confirmation Letter with Terms,,,
4049,2022-11-29 03:18:53,Inform Customer,,,
4050,2022-12-06 14:34:39,Customer applies for loan,,,
4050,2022-12-06 16:34:39,Check application data,60962,,
4050,2022-12-06 18:34:39,Normal Check,,1,
4050,2022-12-06 20:34:39,Overall Assessment,,,True
4050,2022-12-06 22:34:39,Write Confirmation Letter with Terms,,,
4050,2022-12-07 00:34:39,Inform Customer,,,
4051,2022-12-12 14:06:07,Customer applies for loan,,,
4051,2022-12-12 16:06:07,Check application data,37339,,
4051,2022-12-12 18:06:07,Normal Check,,4,
4051,2022-12-12 20:06:07,Overall Assessment,,,False
4051,2022-12-12 22:06:07,Write Rejection Letter,,,
4051,2022-12-13 00:06:07,Inform Customer,,,
4052,2022-12-11 08:59:11,Customer applies for loan,,,
4052,2022-12-11 10:59:11,Check application data,97867,,
4052,2022-12-11 12:59:11,Extensive Check,,1,
4052,2022-12-11 14:59:11,Overall Assessment,,,False
4052,2022-12-11 16:59:11,Write Rejection Letter,,,
4052,2022-12-11 18:59:11,Inform Customer,,,
4053,2022-12-15 11:29:10,Customer applies for loan,,,
4053,2022-12-15 13:29:10,Check application data,30889,,
4053,2022-12-15 15:29:10,Normal Check,,3,
4053,2022-12-15 17:29:10,Overall Assessment,,,True
4053,2022-12-15 19:29:10,Write Confirmation Letter with Terms,,,
4053,2022-12-15 21:29:10,Inform Customer,,,
4054,2022-12-01 16:00:26,Customer applies for loan,,,
4054,2022-12-01 18:00:26,Check application data,41527,,
4054,2022-12-01 20:00:26,Normal Check,,0,
4054,2022-12-01 22:00:26,Overall Assessment,,,True
4054,2022-12-02 00:00:26,Write Confirmation Letter with Terms,,,
4054,2022-12-02 02:00:26,Inform Customer,,,
4055,2022-12-07 12:48:01,Customer applies for loan,,,
4055,2022-12-07 14:48:01,Check application data,78449,,
4055,2022-12-07 16:48:01,Normal Check,,0,
4055,2022-12-07 18:48:01,Overall Assessment,,,True
4055,2022-12-07 20:48:01,Write Confirmation Letter with Terms,,,
4055,2022-12-07 22:48:01,Inform Customer,,,
4056,2022-11-28 16:52:43,Customer applies for loan,,,
4056,2022-11-28 18:52:43,Check application data,31396,,
4056,2022-11-28 20:52:43,Normal Check,,4,
4056,2022-11-28 22:52:43,Overall Assessment,,,False
4056,2022-11-29 00:52:43,Write Rejection Letter,,,
4056,2022-11-29 02:52:43,Inform Customer,,,
4057,2022-12-06 08:07:20,Customer applies for loan,,,
4057,2022-12-06 10:07:20,Check application data,11934,,
4057,2022-12-06 12:07:20,Normal Check,,2,
4057,2022-12-06 14:07:20,Overall Assessment,,,True
4057,2022-12-06 16:07:20,Write Confirmation Letter with Terms,,,
4057,2022-12-06 18:07:20,Inform Customer,,,
4058,2022-12-09 18:44:46,Customer applies for loan,,,
4058,2022-12-09 20:44:46,Check application data,21742,,
4058,2022-12-09 22:44:46,Normal Check,,4,
4058,2022-12-10 00:44:46,Overall Assessment,,,False
4058,2022-12-10 02:44:46,Write Rejection Letter,,,
4058,2022-12-10 04:44:46,Inform Customer,,,
4059,2022-12-08 08:06:01,Customer applies for loan,,,
4059,2022-12-08 10:06:01,Check application data,41813,,
4059,2022-12-08 12:06:01,Normal Check,,2,
4059,2022-12-08 14:06:01,Overall Assessment,,,True
4059,2022-12-08 16:06:01,Write Confirmation Letter with Terms,,,
4059,2022-12-08 18:06:01,Inform Customer,,,
4060,2022-12-12 18:20:00,Customer applies for loan,,,
4060,2022-12-12 20:20:00,Check application data,64753,,
4060,2022-12-12 22:20:00,Normal Check,,3,
4060,2022-12-13 00:20:00,Overall Assessment,,,True
4060,2022-12-13 02:20:00,Write Confirmation Letter with Terms,,,
4060,2022-12-13 04:20:00,Inform Customer,,,
4061,2022-12-03 17:00:34,Customer applies for loan,,,
4061,2022-12-03 19:00:34,Check application data,48449,,
4061,2022-12-03 21:00:34,Normal Check,,1,
4061,2022-12-03 23:00:34,Overall Assessment,,,True
4061,2022-12-04 01:00:34,Write Confirmation Letter with Terms,,,
4061,2022-12-04 03:00:34,Inform Customer,,,
4062,2022-11-30 18:21:30,Customer applies for loan,,,
4062,2022-11-30 20:21:30,Check application data,24135,,
4062,2022-11-30 22:21:30,Normal Check,,1,
4062,2022-12-01 00:21:30,Overall Assessment,,,True
4062,2022-12-01 02:21:30,Write Confirmation Letter with Terms,,,
4062,2022-12-01 04:21:30,Inform Customer,,,
4063,2022-12-15 09:59:48,Customer applies for loan,,,
4063,2022-12-15 11:59:48,Check application data,24116,,
4063,2022-12-15 13:59:48,Normal Check,,4,
4063,2022-12-15 15:59:48,Overall Assessment,,,False
4063,2022-12-15 17:59:48,Write Rejection Letter,,,
4063,2022-12-15 19:59:48,Inform Customer,,,
4064,2022-12-09 15:59:16,Customer applies for loan,,,
4064,2022-12-09 17:59:16,Check application data,63833,,
4064,2022-12-09 19:59:16,Normal Check,,2,
4064,2022-12-09 21:59:16,Overall Assessment,,,True
4064,2022-12-09 23:59:16,Write Confirmation Letter with Terms,,,
4064,2022-12-10 01:59:16,Inform Customer,,,
4065,2022-12-07 11:33:32,Customer applies for loan,,,
4065,2022-12-07 13:33:32,Check application data,71134,,
4065,2022-12-07 15:33:32,Normal Check,,2,
4065,2022-12-07 17:33:32,Overall Assessment,,,True
4065,2022-12-07 19:33:32,Write Confirmation Letter with Terms,,,
4065,2022-12-07 21:33:32,Inform Customer,,,
4066,2022-11-26 13:49:40,Customer applies for loan,,,
4066,2022-11-26 15:49:40,Check application data,47919,,
4066,2022-11-26 17:49:40,Normal Check,,4,
4066,2022-11-26 19:49:40,Overall Assessment,,,False
4066,2022-11-26 21:49:40,Write Rejection Letter,,,
4066,2022-11-26 23:49:40,Inform Customer,,,
4067,2022-12-01 16:59:49,Customer applies for loan,,,
4067,2022-12-01 18:59:49,Check application data,11695,,
4067,2022-12-01 20:59:49,Normal Check,,3,
4067,2022-12-01 22:59:49,Overall Assessment,,,True
4067,2022-12-02 00:59:49,Write Confirmation Letter with Terms,,,
4067,2022-12-02 02:59:49,Inform Customer,,,
4068,2022-12-05 08:36:28,Customer applies for loan,,,
4068,2022-12-05 10:36:28,Check application data,20896,,
4068,2022-12-05 12:36:28,Normal Check,,2,
4068,2022-12-05 14:36:28,Overall Assessment,,,True
4068,2022-12-05 16:36:28,Write Confirmation Letter with Terms,,,
4068,2022-12-05 18:36:28,Inform Customer,,,
4069,2022-11-28 15:40:12,Customer applies for loan,,,
4069,2022-11-28 17:40:12,Check application data,33483,,
4069,2022-11-28 19:40:12,Normal Check,,1,
4069,2022-11-28 21:40:12,Overall Assessment,,,True
4069,2022-11-28 23:40:12,Write Confirmation Letter with Terms,,,
4069,2022-11-29 01:40:12,Inform Customer,,,
4070,2022-11-26 15:32:13,Customer applies for loan,,,
4070,2022-11-26 17:32:13,Check application data,72795,,
4070,2022-11-26 19:32:13,Normal Check,,2,
4070,2022-11-26 21:32:13,Overall Assessment,,,True
4070,2022-11-26 23:32:13,Write Confirmation Letter with Terms,,,
4070,2022-11-27 01:32:13,Inform Customer,,,
4071,2022-12-10 11:16:24,Customer applies for loan,,,
4071,2022-12-10 13:16:24,Check application data,18463,,
4071,2022-12-10 15:16:24,Normal Check,,3,
4071,2022-12-10 17:16:24,Overall Assessment,,,True
4071,2022-12-10 19:16:24,Write Confirmation Letter with Terms,,,
4071,2022-12-10 21:16:24,Inform Customer,,,
4072,2022-12-03 15:37:50,Customer applies for loan,,,
4072,2022-12-03 17:37:50,Check application data,53590,,
4072,2022-12-03 19:37:50,Normal Check,,3,
4072,2022-12-03 21:37:50,Overall Assessment,,,True
4072,2022-12-03 23:37:50,Write Confirmation Letter with Terms,,,
4072,2022-12-04 01:37:50,Inform Customer,,,
4073,2022-12-09 12:43:58,Customer applies for loan,,,
4073,2022-12-09 14:43:58,Check application data,60763,,
4073,2022-12-09 16:43:58,Normal Check,,4,
4073,2022-12-09 18:43:58,Overall Assessment,,,False
4073,2022-12-09 20:43:58,Write Rejection Letter,,,
4073,2022-12-09 22:43:58,Inform Customer,,,
4074,2022-12-07 16:40:19,Customer applies for loan,,,
4074,2022-12-07 18:40:19,Check application data,51234,,
4074,2022-12-07 20:40:19,Normal Check,,2,
4074,2022-12-07 22:40:19,Overall Assessment,,,True
4074,2022-12-08 00:40:19,Write Confirmation Letter with Terms,,,
4074,2022-12-08 02:40:19,Inform Customer,,,
4075,2022-12-04 18:14:22,Customer applies for loan,,,
4075,2022-12-04 20:14:22,Check application data,60314,,
4075,2022-12-04 22:14:22,Normal Check,,3,
4075,2022-12-05 00:14:22,Overall Assessment,,,True
4075,2022-12-05 02:14:22,Write Confirmation Letter with Terms,,,
4075,2022-12-05 04:14:22,Inform Customer,,,
4076,2022-12-02 16:22:49,Customer applies for loan,,,
4076,2022-12-02 18:22:49,Check application data,24530,,
4076,2022-12-02 20:22:49,Normal Check,,0,
4076,2022-12-02 22:22:49,Overall Assessment,,,True
4076,2022-12-03 00:22:49,Write Confirmation Letter with Terms,,,
4076,2022-12-03 02:22:49,Inform Customer,,,
4077,2022-12-06 12:01:41,Customer applies for loan,,,
4077,2022-12-06 14:01:41,Check application data,82106,,
4077,2022-12-06 16:01:41,Extensive Check,,0,
4077,2022-12-06 18:01:41,Overall Assessment,,,True
4077,2022-12-06 20:01:41,Write Confirmation Letter with Terms,,,
4077,2022-12-06 22:01:41,Inform Customer,,,
4078,2022-11-30 14:49:48,Customer applies for loan,,,
4078,2022-11-30 16:49:48,Check application data,52246,,
4078,2022-11-30 18:49:48,Normal Check,,3,
4078,2022-11-30 20:49:48,Overall Assessment,,,True
4078,2022-11-30 22:49:48,Write Confirmation Letter with Terms,,,
4078,2022-12-01 00:49:48,Inform Customer,,,
4079,2022-12-10 17:02:42,Customer applies for loan,,,
4079,2022-12-10 19:02:42,Check application data,50652,,
4079,2022-12-10 21:02:42,Normal Check,,4,
4079,2022-12-10 23:02:42,Overall Assessment,,,False
4079,2022-12-11 01:02:42,Write Rejection Letter,,,
4079,2022-12-11 03:02:42,Inform Customer,,,
4080,2022-12-14 15:41:35,Customer applies for loan,,,
4080,2022-12-14 17:41:35,Check application data,76050,,
4080,2022-12-14 19:41:35,Normal Check,,1,
4080,2022-12-14 21:41:35,Overall Assessment,,,True
4080,2022-12-14 23:41:35,Write Confirmation Letter with Terms,,,
4080,2022-12-15 01:41:35,Inform Customer,,,
4081,2022-12-05 14:50:10,Customer applies for loan,,,
4081,2022-12-05 16:50:10,Check application data,72092,,
4081,2022-12-05 18:50:10,Normal Check,,4,
4081,2022-12-05 20:50:10,Overall Assessment,,,False
4081,2022-12-05 22:50:10,Write Rejection Letter,,,
4081,2022-12-06 00:50:10,Inform Customer,,,
4082,2022-11-30 14:12:23,Customer applies for loan,,,
4082,2022-11-30 16:12:23,Check application data,65512,,
4082,2022-11-30 18:12:23,Normal Check,,3,
4082,2022-11-30 20:12:23,Overall Assessment,,,True
4082,2022-11-30 22:12:23,Write Confirmation Letter with Terms,,,
4082,2022-12-01 00:12:23,Inform Customer,,,
4083,2022-12-01 10:08:57,Customer applies for loan,,,
4083,2022-12-01 12:08:57,Check application data,74905,,
4083,2022-12-01 14:08:57,Normal Check,,1,
4083,2022-12-01 16:08:57,Overall Assessment,,,True
4083,2022-12-01 18:08:57,Write Confirmation Letter with Terms,,,
4083,2022-12-01 20:08:57,Inform Customer,,,
4084,2022-12-03 17:59:55,Customer applies for loan,,,
4084,2022-12-03 19:59:55,Check application data,97919,,
4084,2022-12-03 21:59:55,Extensive Check,,2,
4084,2022-12-03 23:59:55,Overall Assessment,,,False
4084,2022-12-04 01:59:55,Write Rejection Letter,,,
4084,2022-12-04 03:59:55,Inform Customer,,,
4085,2022-12-06 13:12:22,Customer applies for loan,,,
4085,2022-12-06 15:12:22,Check application data,10149,,
4085,2022-12-06 17:12:22,Normal Check,,1,
4085,2022-12-06 19:12:22,Overall Assessment,,,True
4085,2022-12-06 21:12:22,Write Confirmation Letter with Terms,,,
4085,2022-12-06 23:12:22,Inform Customer,,,
4086,2022-11-29 16:43:23,Customer applies for loan,,,
4086,2022-11-29 18:43:23,Check application data,32932,,
4086,2022-11-29 20:43:23,Normal Check,,3,
4086,2022-11-29 22:43:23,Overall Assessment,,,True
4086,2022-11-30 00:43:23,Write Confirmation Letter with Terms,,,
4086,2022-11-30 02:43:23,Inform Customer,,,
4087,2022-12-13 15:45:54,Customer applies for loan,,,
4087,2022-12-13 17:45:54,Check application data,54229,,
4087,2022-12-13 19:45:54,Normal Check,,4,
4087,2022-12-13 21:45:54,Overall Assessment,,,False
4087,2022-12-13 23:45:54,Write Rejection Letter,,,
4087,2022-12-14 01:45:54,Inform Customer,,,
4088,2022-12-11 13:02:27,Customer applies for loan,,,
4088,2022-12-11 15:02:27,Check application data,52300,,
4088,2022-12-11 17:02:27,Normal Check,,3,
4088,2022-12-11 19:02:27,Overall Assessment,,,True
4088,2022-12-11 21:02:27,Write Confirmation Letter with Terms,,,
4088,2022-12-11 23:02:27,Inform Customer,,,
4089,2022-12-01 17:20:24,Customer applies for loan,,,
4089,2022-12-01 19:20:24,Check application data,34051,,
4089,2022-12-01 21:20:24,Normal Check,,3,
4089,2022-12-01 23:20:24,Overall Assessment,,,True
4089,2022-12-02 01:20:24,Write Confirmation Letter with Terms,,,
4089,2022-12-02 03:20:24,Inform Customer,,,
4090,2022-12-07 17:23:00,Customer applies for loan,,,
4090,2022-12-07 19:23:00,Check application data,24974,,
4090,2022-12-07 21:23:00,Normal Check,,3,
4090,2022-12-07 23:23:00,Overall Assessment,,,True
4090,2022-12-08 01:23:00,Write Confirmation Letter with Terms,,,
4090,2022-12-08 03:23:00,Inform Customer,,,
4091,2022-12-07 08:09:41,Customer applies for loan,,,
4091,2022-12-07 10:09:41,Check application data,13436,,
4091,2022-12-07 12:09:41,Normal Check,,1,
4091,2022-12-07 14:09:41,Overall Assessment,,,True
4091,2022-12-07 16:09:41,Write Confirmation Letter with Terms,,,
4091,2022-12-07 18:09:41,Inform Customer,,,
4092,2022-11-29 14:59:08,Customer applies for loan,,,
4092,2022-11-29 16:59:08,Check application data,34365,,
4092,2022-11-29 18:59:08,Normal Check,,0,
4092,2022-11-29 20:59:08,Overall Assessment,,,True
4092,2022-11-29 22:59:08,Write Confirmation Letter with Terms,,,
